Birth Year, Exposure 1.5°C, Std.dev 1.5°C, Exposure 2.5°C, Std.dev 2.5°C, Exposure 3.5°C, Std.dev 3.5°C
2003, 0.06329003043904412, 0.02445349575720644, 0.11373193423388007, 0.04724338005869981, 0.1544748120441639, 0.0282313854836426
2004, 0.06294909726533122, 0.02432560547661617, 0.11411399349013238, 0.04692106279123666, 0.15634467885436634, 0.02771186544721225
2005, 0.06089834927676379, 0.02330962358491409, 0.11091205927347582, 0.04676780270424891, 0.16743884616917107, 0.02659033990113975
2006, 0.059544909554143044, 0.02313278292824077, 0.10760068971229722, 0.04725663369949072, 0.17531051606999185, 0.027363583794234307
2007, 0.0597373696425705, 0.023142817073860397, 0.10856412179313689, 0.047059642324884556, 0.18183509494100916, 0.027992195002812827
2008, 0.05976006388420914, 0.023207406021146484, 0.10923907992244501, 0.046956995356684066, 0.186100645313797, 0.029026817585322946
2009, 0.059494467635084966, 0.023093148428605423, 0.11022471994227344, 0.0467579954171023, 0.18676940014994392, 0.029036386379638308
2010, 0.05841295460650218, 0.023020736162012563, 0.11051245074246328, 0.04678104061302064, 0.19226419278172138, 0.03194617070541184
2011, 0.057764928885920656, 0.022844543785840103, 0.11049648179918962, 0.04662804080916069, 0.1939580613630339, 0.03163024318880457
2012, 0.05741859909460974, 0.022648264811321848, 0.11089385811358296, 0.04596924482994303, 0.1960950326617459, 0.03135308682930923
2013, 0.05684518636784592, 0.022695921126587745, 0.11138500737892537, 0.04579509080297296, 0.1985247450207151, 0.030916345646624457
2014, 0.04978898244087212, 0.024080794214952805, 0.1121982859749855, 0.045719714215682807, 0.20121159065228247, 0.030888171321383634
2015, 0.04972420863460771, 0.024002344296428786, 0.1129344217037789, 0.04545558132519138, 0.20379883778936964, 0.03116140795578021
2016, 0.04968828576938068, 0.023906106733166475, 0.11383748746507127, 0.04540427014004911, 0.20633315361771046, 0.03164682362903999
2017, 0.04944302198077102, 0.023998275709143983, 0.11478869032694641, 0.045349678358461674, 0.2091463512343051, 0.03230668274217897
2018, 0.048087919840529084, 0.023532274085959034, 0.11566529419415104, 0.045327792737410076, 0.21201295073831664, 0.03313473628559794
2019, 0.04672285797718478, 0.023213078510309664, 0.11660880321000049, 0.04531001473471004, 0.21486421697458993, 0.03414533438730776
2020, 0.046341821335350156, 0.02333071580053114, 0.11755285577225424, 0.04531022968574798, 0.2176718633125934, 0.0353095043182866
